headline,link,categoria,subcategoria,dia,mês,ano,data,datadois
Senado aprova indicações de diretores do Banco Central e da CVM,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/senado-aprova-indicacoes-de-diretores-do-banco-central-e-do-presidente-da,Nomeações,Ministros & Cargos,5,7,2016,05/07/2016,07/05/2016
Benito Gama é o novo vice-líder do governo no Congresso Nacional,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/benito-gama-e-o-novo-vice-lider-do-governo-no-congresso-nacional,Nomeações,Congresso & Base Aliada,7,7,2016,07/07/2016,07/07/2016
Temer não tem preferência de nomes para presidir Câmara diz ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/temer-nao-tem-preferencia-de-nomes-de-aliados-para-presidir-camara-diz,Nomeações,Temer,7,7,2016,07/07/2016,07/07/2016
Quinto deputado registra candidatura para presidência da Câmara,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/quinto-deputado-registra-candidatura-para-presidencia-da-camara,Nomeações,Congresso & Base Aliada,8,7,2016,08/07/2016,07/08/2016
Líderes devem decidir nesta segunda data da eleição para ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/lideres-devem-decidir-nesta-segunda-data-da-eleicao-para-presidencia-da,Nomeações,Congresso & Base Aliada,10,7,2016,10/07/2016,07/10/2016
Dez deputados já formalizaram candidaturas à presidência da ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/dez-deputados-ja-formalizaram-candidaturas-presidencia-da-camara,Nomeações,Congresso & Base Aliada,11,7,2016,11/07/2016,07/11/2016
Ministro dá posse a integrantes do Conselho Nacional de Educação,http://agenciabrasil.ebc.com.br/educacao/noticia/2016-07/ministro-da-educacao-da-posse-conselheiros-do-conselho-nacional-de-educacao,Nomeações,Ministros & Cargos,11,7,2016,11/07/2016,07/11/2016
Temer diz que escolha de Castro mostra que governo não vai ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/temer-diz-que-escolha-de-castro-mostra-que-governo-nao-vai-interferir-na,Nomeações,Congresso & Base Aliada,12,7,2016,12/07/2016,07/12/2016
Michel Temer passa a exercer presidência da Camex,http://agenciabrasil.ebc.com.br/economia/noticia/2016-07/michel-temer-passa-exercer-presidencia-da-camex,Nomeações,Temer,12,7,2016,12/07/2016,07/12/2016
Presidência da Câmara: Rodrigo Maia e Rogério Rosso vão para ...,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/presidencia-da-camara-rodrigo-maia-e-rogerio-rosso-vao-para-segundo-turno,Nomeações,Congresso & Base Aliada,13,7,2016,13/07/2016,07/13/2016
Começa sessão para escolha do novo presidente da Câmara,http://agenciabrasil.ebc.com.br/politica/noticia/2016-07/comeca-sessao-para-escolha-de-novo-presidente-da-camara,Nomeações,Congresso & Base Aliada,13,7,2016,13/07/2016,07/13/2016
Temer define nomes de vice-líderes do governo na Câmara,http://agenciabrasil.ebc.com.br/politica/noticia/2016-08/temer-define-nomes-de-vice-lideres-do-governo-na-camara,Nomeações,Congresso & Base Aliada,5,8,2016,05/08/2016,08/05/2016
Nomeados novos presidentes da Biblioteca Nacional e da Funarte,http://agenciabrasil.ebc.com.br/geral/noticia/2016-08/nomeados-presidentes-da-biblioteca-nacional-e-da-funarte,Nomeações,Ministros & Cargos,9,8,2016,09/08/2016,08/09/2016
