ano	valor	n. de contratos	descrição	finalidade	tipo	date
2012	439771.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188472.31	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	179506.28	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	439771.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188472.31	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	179506.28	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	439771.41	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	188472.31	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	179506.28	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	339469.22	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	145485.92	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	138564.84	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	678938.44	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	290971.84	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	277129.69	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	87954.28	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	37694.46	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	35901.26	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	4998449	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	2142179.5	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	2040271.38	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	279972	1	FINAME	produção / maquinário	financiamento	1/1/2012
2012	80028	1	FINAME	produção / maquinário	financiamento	1/1/2012
2011	424336.53	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	181857.41	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	173206.06	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	424336.53	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	181857.41	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	173206.06	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	424336.53	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	181857.41	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	173206.06	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	424336.53	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	181857.41	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	173206.06	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	424336.53	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	181857.41	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	173206.06	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	424336.53	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	181857.41	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	173206.06	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	2631736.75	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	752263.19	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	37800	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	16200	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	13500	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	195980.41	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	56019.6	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	266000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	38000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	186776.31	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	53388.68	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	87696	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	37584	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	31320	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	1049895	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	300105	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	130898.69	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	37401.31	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	287697.12	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	82202.88	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	316400	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	135600	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	113000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	1012480	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	433920	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	361600	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	1265600	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	542400	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	452000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	1265600	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	542400	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	452000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	1265600	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	542400	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	452000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	109200	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	46800	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	39000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	26880	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	11520	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	9600	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	9475.2	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	4060.8	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	3384	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	99120	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	42480	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	35400	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	5026000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	2154000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	1795000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	4849600	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	2078400	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	1732000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	4849600	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	2078400	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	1732000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	4849600	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	2078400	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	1732000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	32000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	8000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	608456.81	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	152114.2	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	655543.19	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	163885.8	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	1628000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	252168	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	63042	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	486400	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	121600	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	508800	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	127200	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	130800	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	32700	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	592000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	148000	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	1290240	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	322560	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	301600	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	75400	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	157600	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	39400	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	200396	1	FINAME	produção / maquinário	financiamento	1/1/2011
2011	50099	1	FINAME	produção / maquinário	financiamento	1/1/2011
2010	285200	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	71300	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	1120000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	280000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	320000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	80000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	6760000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	1690000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	720000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	299200	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	74800	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	844800	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	211200	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	136622.38	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	34155.6	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	116666.66	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	29166.67	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	142104.44	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	35526.11	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	112165.3	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	28041.32	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	136622.38	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	34155.6	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	112165.3	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	28041.32	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	2560000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	640000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	1884000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	471000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	698000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	174500	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	1000000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	250000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	418800	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	104700	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	758000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	189500	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	202800	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	811200	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	1081600	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	270400	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	811200	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	202800	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	1814800	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	453700	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	1256400	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	314100	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	758000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	189500	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	1400000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	350000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	825560	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	825560	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	2000000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	500000	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	303552	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	168256	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	1651120	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	168640	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	168640	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	210320	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	168640	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	210320	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	861976.38	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	168640	1	FINAME	produção / maquinário	financiamento	1/1/2010
2010	210320	1	FINAME	produção / maquinário	financiamento	1/1/2010
2009	210320	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	168640	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	168640	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	210320	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	1436627.25	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	1436627.25	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	32640	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	330224	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	330224	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	718313.62	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	560571.44	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	863893.06	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	719910.88	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	560571.44	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	1436627.25	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	39590.4	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	467142.84	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	1680000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	504000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	935884.19	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	1214571.38	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	33728	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	84128	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	430988.19	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	861976.38	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	719910.88	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	934285.69	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	210320	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	210320	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	210320	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	168640	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	168640	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	359955.44	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	126192	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	126192	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	404736	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	67456	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	39787640	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	1000000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	250000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	330224	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	330224	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	330224	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	1000000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	250000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	200000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	50000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	200000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	50000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	200000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	50000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	126192	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	404736	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	101184	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	714671.88	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	42064	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	651365.5	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	42064	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	357335.94	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	558313.25	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	465261.06	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	1072007.88	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	293440	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	126192	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	337280	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	146720	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	84128	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	84128	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	4260375	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	4539625	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	465261.06	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	786139.06	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	943357.06	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	653400	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	940333.12	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	1680000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	236096	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	101184	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	84320	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	130264.96	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	55827.84	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	46523.2	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	65132.48	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	27913.92	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	23261.6	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	259705.59	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	111302.4	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	92752	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	551320	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	236280	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	196900	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	195397.44	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	83741.76	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	69784.8	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	260529.92	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	111655.68	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	93046.4	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	236096	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	101184	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	84320	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	58889.6	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	25238.4	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	21032	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	672000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	288000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	240000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	58889.6	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	25238.4	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	21032	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	58889.6	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	25238.4	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	21032	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	501200	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	214800	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	179000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	205408	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	88032	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	73360	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	572208	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	245232	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	204360	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	61622.4	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	26409.6	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	22008	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	58889.6	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	25238.4	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	21032	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	29444.8	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	12619.2	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	10516	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	236096	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	101184	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	84320	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	58889.6	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	25238.4	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	21032	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	236096	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	101184	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	84320	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	118048	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	50592	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	42160	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	501200	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	214800	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	179000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	501200	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	214800	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	179000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	130264.96	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	55827.84	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	46523.2	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	508200	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	130264.96	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	55827.84	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	46523.2	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	501200	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	214800	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	179000	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	250600	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	107400	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	89500	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	500018.41	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	214293.59	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	178578	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	500018.41	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	214293.59	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	178578	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	500018.41	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	214293.59	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	178578	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	732260	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	1177542.62	1	FINAME	produção / maquinário	financiamento	1/1/2009
2009	689700	1	FINAME	produção / maquinário	financiamento	1/1/2009
2008	382800	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	255200	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	255200	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	255200	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	255200	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	255200	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	255200	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	255200	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	255200	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	255200	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	255200	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	255200	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	255200	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	464000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	300299.41	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	159500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	39650	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	45750	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	478500	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	383625	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	61000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
2008	319000	1	FINAME	produção / maquinário	financiamento	1/1/2008
